acc_chest_x,acc_chest_y,acc_chest_z,activity_name
-9.8476,-0.044567,0.66967,Standing still
-9.7005,0.17651,0.93168,Standing still
-9.7484,0.54953,0.95472,Standing still
-9.8261,0.3978,0.89896,Standing still
-10.059,0.41818,0.64816,Standing still
-9.6602,0.18038,0.58466,Standing still
-9.8962,0.36619,0.95927,Standing still
-9.6276,0.067906,0.75348,Standing still
-9.4789,0.20984,0.85046,Standing still
-9.6217,0.27632,1.1301,Standing still
-9.8451,0.33622,0.97763,Standing still
-9.6315,0.25951,0.78125,Standing still
-9.9019,0.1459,0.7605,Standing still
-9.8651,0.32582,0.98722,Standing still
-9.6654,0.44083,0.79757,Standing still
-9.5844,0.4306,0.89139,Standing still
-9.771,0.16571,0.9307,Standing still
-9.6281,0.59899,1.1802,Standing still
-9.7637,0.81272,0.88367,Standing still
-9.5598,0.21071,0.68212,Standing still
-9.357,0.1709,0.82591,Standing still
-9.8241,0.29753,0.82678,Standing still
-9.4012,0.36189,0.87468,Standing still
-9.8266,0.42019,0.67992,Standing still
-9.9578,0.4173,0.83756,Standing still
-9.7866,0.43919,0.83953,Standing still
-9.652,0.27707,1.0249,Standing still
-9.7557,0.40933,0.82631,Standing still
-9.7518,0.21731,0.84061,Standing still
-9.8252,0.34924,0.70512,Standing still
-9.6229,0.33938,0.88318,Standing still
-9.8534,0.24636,0.86428,Standing still
-9.6216,0.27054,0.69803,Standing still
-9.7213,0.20868,0.72404,Standing still
-9.5228,0.38023,0.93948,Standing still
-9.8999,0.55097,0.66011,Standing still
-9.7026,0.27951,0.73042,Standing still
-9.5197,0.22783,1.031,Standing still
-9.6147,0.43082,0.83877,Standing still
-9.8569,0.41831,0.83765,Standing still
-9.854,0.27558,0.97217,Standing still
-9.7868,0.45128,0.64062,Standing still
-9.7761,0.42059,0.69048,Standing still
-9.525,-0.011489,0.71476,Standing still
-9.6125,0.32425,0.38708,Standing still
-9.69,0.15832,0.74056,Standing still
-9.7325,0.25903,0.72858,Standing still
-9.9123,0.66343,0.51234,Standing still
-9.8066,0.42943,0.78602,Standing still
-9.7816,0.18905,0.60649,Standing still
-9.7885,0.5382,1.0379,Standing still
-9.6614,0.23966,0.71631,Standing still
-9.7735,0.28973,0.64713,Standing still
-9.7127,0.27909,0.76196,Standing still
-9.8056,0.3794,0.73941,Standing still
-9.7013,0.21855,0.76704,Standing still
-9.8019,0.19746,0.75461,Standing still
-9.8585,0.4984,0.90801,Standing still
-9.7419,0.22834,0.75739,Standing still
-9.7256,0.4213,0.6695,Standing still
-9.6132,0.35914,0.93759,Standing still
-9.5204,0.26146,0.69722,Standing still
-9.9043,0.26751,0.71881,Standing still
-9.6781,0.066455,0.84809,Standing still
-9.8219,0.1877,0.7011,Standing still
-9.9069,0.39594,1.0041,Standing still
-9.774,0.31674,0.97588,Standing still
-9.6894,0.12668,0.87456,Standing still
-9.6864,0.48203,0.69601,Standing still
-9.8639,0.26675,0.83453,Standing still
-9.9065,0.37765,0.81294,Standing still
-9.2256,0.17126,0.92068,Standing still
-9.7442,0.33922,0.7779,Standing still
-9.752,0.22708,0.87307,Standing still
-9.8633,0.23375,1.1052,Standing still
-9.9368,0.37619,0.92859,Standing still
-9.6756,0.44829,1.0509,Standing still
-9.8223,0.20578,0.91326,Standing still
-9.8996,0.53741,1.0063,Standing still
-9.7849,0.35774,0.90588,Standing still
-9.7544,0.34837,0.86293,Standing still
-9.524,0.44276,0.74511,Standing still
-9.8449,0.32602,0.98724,Standing still
-9.7079,0.54889,1.0599,Standing still
-9.8904,0.58018,0.77853,Standing still
-9.8861,0.36756,0.83308,Standing still
-9.7736,0.29688,0.94251,Standing still
-9.7504,0.14615,0.88684,Standing still
-9.7833,0.27797,0.80396,Standing still
-9.7157,0.43076,0.74403,Standing still
-9.9954,0.27416,0.97204,Standing still
-9.7801,0.62039,0.90847,Standing still
-9.7304,0.15697,0.83518,Standing still
-9.814,0.2969,0.9004,Standing still
-9.6549,0.42012,0.85886,Standing still
-9.5131,0.39998,0.99389,Standing still
-9.6627,0.3064,1.1118,Standing still
-9.5231,0.39978,1.0044,Standing still
-9.7187,0.076457,0.81741,Standing still
-9.8267,0.42796,0.9122,Standing still
-9.7665,0.44843,0.94562,Standing still
-9.7809,0.15415,1.0665,Standing still
-9.6397,0.16555,1.0781,Standing still
-9.439,0.23053,0.8418,Standing still
-9.9953,0.26933,0.44529,Standing still
-9.6431,0.33655,1.1461,Standing still
-9.9467,0.36769,0.75941,Standing still
-9.675,0.41907,0.94298,Standing still
-9.8269,0.43532,1.1865,Standing still
-9.6775,0.036816,0.78226,Standing still
-9.8435,0.25718,0.80209,Standing still
-9.933,0.18533,0.82721,Standing still
-9.5501,0.23068,0.7155,Standing still
-9.8954,0.32636,0.90306,Standing still
-9.7425,0.25787,0.83373,Standing still
-9.874,0.26623,0.87659,Standing still
-9.8819,0.15504,0.87711,Standing still
-9.8516,0.15681,0.7299,Standing still
-9.8484,0.49839,0.91854,Standing still
-9.6373,0.044892,1.0251,Standing still
-9.7704,0.13754,0.71764,Standing still
-9.9053,0.31543,0.97576,Standing still
-9.6351,0.43945,0.96587,Standing still
-9.7332,0.29875,0.79531,Standing still
-9.8653,0.3378,0.79882,Standing still
-9.7443,0.34574,1.1364,Standing still
-9.6262,0.49956,1.0239,Standing still
-9.5199,0.23823,1.0004,Standing still
-9.572,0.31834,1.0181,Standing still
-9.9849,0.25419,0.95972,Standing still
-9.5707,0.25013,0.76988,Standing still
-9.7343,0.34889,0.8314,Standing still
-9.873,0.21683,0.76688,Standing still
-9.7518,0.2171,0.86164,Standing still
-9.6647,0.40898,0.9526,Standing still
-9.5616,0.30089,0.7534,Standing still
-9.9439,0.22685,0.70463,Standing still
-9.6878,0.55119,0.84961,Standing still
-9.9865,0.33523,0.93543,Standing still
-9.8247,0.3278,0.8295,Standing still
-9.6771,0.017898,0.65424,Standing still
-9.7318,0.22855,0.74688,Standing still
-9.9522,0.63948,0.84703,Standing still
-9.5894,0.17793,0.90022,Standing still
-9.6016,0.28031,0.75154,Standing still
-9.8261,0.39833,0.84638,Standing still
-10.005,0.26439,0.92906,Standing still
-9.8544,0.29534,1.0161,Standing still
-9.7408,0.16969,0.56264,Standing still
-9.9544,0.75037,0.86753,Standing still
-9.694,0.35865,0.90596,Standing still
-9.8934,0.22588,0.85191,Standing still
-9.5904,0.22943,0.7996,Standing still
-9.7034,0.31945,0.77612,Standing still
-9.8647,0.30722,0.82765,Standing still
-9.7619,0.21836,0.72492,Standing still
-9.7357,0.42225,0.56432,Standing still
-9.7633,0.28763,0.86799,Standing still
-9.802,0.20041,0.46014,Standing still
-9.7314,0.20879,0.703,Standing still
-9.8165,0.42018,0.69045,Standing still
-9.7306,0.16811,0.73092,Standing still
-9.564,0.42197,0.76429,Standing still
-9.711,0.19869,0.72315,Standing still
-9.8149,0.33873,0.7568,Standing still
-9.8754,0.33812,0.75675,Standing still
-9.497,0.10064,0.64064,Standing still
-9.4842,0.47312,0.77942,Standing still
-9.9041,0.25636,0.82307,Standing still
-9.6999,0.14866,0.68706,Standing still
-9.9219,0.64262,0.5631,Standing still
-9.5594,0.19011,0.72237,Standing still
-9.6927,0.2918,0.521,Standing still
-9.5392,0.19252,0.50154,Standing still
-9.6084,0.11898,0.71597,Standing still
-9.9352,0.29747,0.72151,Standing still
-9.6391,0.13917,0.68621,Standing still
-9.5549,0.47273,0.74781,Standing still
-9.6628,0.31029,0.72266,Standing still
-9.4943,0.47029,1.0529,Standing still
-9.6232,0.35263,0.56858,Standing still
-9.8572,0.43817,0.87101,Standing still
-9.785,0.35995,0.68503,Standing still
-9.6666,0.50084,0.8556,Standing still
-9.9373,0.39911,0.65697,Standing still
-9.7337,0.32093,0.5973,Standing still
-9.6335,0.36209,0.62206,Standing still
-9.6838,0.35076,0.69473,Standing still
-9.4733,0.43034,1.0282,Standing still
-9.6649,0.41907,0.95351,Standing still
-9.7494,0.60072,0.88564,Standing still
-9.7496,0.61323,0.64466,Standing still
-9.7557,0.40933,0.82631,Standing still
-9.6657,0.45922,0.97817,Standing still
-9.873,0.21484,0.9667,Standing still
-9.8319,0.18003,0.44778,Standing still
-9.8972,0.41485,1.1426,Standing still
-9.7549,0.3696,0.75958,Standing still
-9.806,0.39874,0.82536,Standing still
-9.6532,0.33845,0.94625,Standing still
-9.8847,0.29808,0.71104,Standing still
-9.4952,0.51947,1.1836,Standing still
-9.6624,0.29221,0.51051,Standing still
-9.9076,0.42926,0.70179,Standing still
-9.8213,0.15449,0.99285,Standing still
-9.8347,0.31898,0.69187,Standing still
-9.7276,0.51894,1.0046,Standing still
-9.7839,0.30687,0.94341,Standing still
-9.6763,0.48045,0.86429,Standing still
-9.8149,0.33988,0.64112,Standing still
-9.8611,0.12507,0.86389,Standing still
-9.8983,0.46919,0.75802,Standing still
-9.7815,0.18831,0.68011,Standing still
-9.7131,0.30011,0.67964,Standing still
-9.7329,0.27994,0.65677,Standing still
-9.7841,0.3178,0.86018,Standing still
-9.6304,0.20927,0.75568,Standing still
-9.588,0.10888,0.73611,Standing still
-9.7312,0.19828,0.74416,Standing still
-9.5812,0.27084,0.70859,Standing still
-9.6641,0.37902,0.91832,Standing still
-9.8172,0.45823,0.92545,Standing still
-9.5918,0.29827,0.98474,Standing still
-9.645,0.42978,0.91236,Standing still
-9.7649,0.3675,0.95939,Standing still
-9.956,0.32723,0.75577,Standing still
-9.7518,0.2171,0.86164,Standing still
-9.8651,0.32698,0.87153,Standing still
-9.6743,0.38082,0.72901,Standing still
-9.7763,0.43026,0.73346,Standing still
-9.6529,0.31943,0.82875,Standing still
-9.7373,0.50055,0.81347,Standing still
-9.7651,0.37602,1.1181,Standing still
-9.7861,0.41754,0.98495,Standing still
-9.6396,0.15935,0.68803,Standing still
-9.7421,0.23864,0.73727,Standing still
-9.8835,0.23628,0.83179,Standing still
-9.753,0.27659,0.97226,Standing still
-9.7147,0.37947,0.82363,Standing still
-9.8851,0.315,1.0389,Standing still
-9.6393,0.14653,0.96056,Standing still
-9.6862,0.47016,0.87389,Standing still
-9.7227,0.27678,0.98281,Standing still
-9.5732,0.37856,1.0551,Standing still
-9.8064,0.42123,0.59581,Standing still
-9.807,0.44866,0.88248,Standing still
-9.5987,0.64133,1.0156,Standing still
-9.8053,0.36805,0.8647,Standing still
-9.5371,0.087943,0.86055,Standing still
-9.9631,0.1742,0.89989,Standing still
-9.6777,0.55098,0.88117,Standing still
-9.703,0.29969,0.73224,Standing still
-9.8556,0.35819,0.79013,Standing still
-9.6732,0.32868,0.89274,Standing still
-9.6718,0.25826,0.86535,Standing still
-9.7191,0.60018,0.96981,Standing still
-9.6864,0.48046,0.85377,Standing still
-9.6056,0.48,0.98004,Standing still
-9.5811,0.266,1.1924,Standing still
-9.6137,0.381,0.77113,Standing still
-9.7011,0.20793,0.81871,Standing still
-9.7114,0.21571,1.0405,Standing still
-9.5236,0.42038,0.96415,Standing still
-9.551,0.27934,0.89882,Standing still
-9.6641,0.37766,1.055,Standing still
-9.7647,0.35868,0.83228,Standing still
-9.7025,0.2773,0.95127,Standing still
-9.8474,0.44889,0.81935,Standing still
-9.7068,0.49035,0.85466,Standing still
-9.7338,0.3265,1.0504,Standing still
-9.5789,0.15701,0.98255,Standing still
-9.7377,0.52105,0.78374,Standing still
-9.7256,0.41941,0.8588,Standing still
-10.097,0.3049,0.82744,Standing still
-9.7362,0.44853,0.96668,Standing still
-9.4485,0.20058,0.797,Standing still
-9.7446,0.35909,0.81127,Standing still
-9.7815,0.18716,0.79579,Standing still
-9.4621,0.37999,1.0237,Standing still
-9.3632,0.48169,1.0539,Standing still
-9.8169,0.44068,0.66071,Standing still
-9.8475,0.45772,0.94646,Standing still
-9.9453,0.79839,1.1245,Standing still
-9.8191,0.54883,0.95466,Standing still
-9.9748,0.25671,0.71784,Standing still
-9.5008,0.29225,0.66841,Standing still
-9.7833,0.27786,0.81448,Standing still
-9.6512,0.23776,0.91614,Standing still
-9.7832,0.26966,0.62427,Standing still
-9.6607,0.20823,0.82927,Standing still
-9.6238,0.381,0.76061,Standing still
-9.6908,0.19721,0.89143,Standing still
-9.7199,0.13447,1.0753,Standing still
-9.6258,0.48075,0.88537,Standing still
-9.7844,0.3301,0.64024,Standing still
-9.6931,0.31009,0.71212,Standing still
-9.8659,0.36713,0.8962,Standing still
-9.5294,0.20933,0.85042,Standing still
-9.544,0.43132,0.85987,Standing still
-9.4793,0.22991,0.8628,Standing still
-10.051,0.52622,0.96315,Standing still
-9.8177,0.47946,0.8221,Standing still
-9.8614,0.64386,0.50005,Standing still
-10.081,0.52413,1.1419,Standing still
-9.6042,0.41074,0.83697,Standing still
-9.4826,0.39272,0.74061,Standing still
-9.7226,0.26985,0.66639,Standing still
-9.5769,0.56376,0.7139,Standing still
-9.8888,0.49914,0.80282,Standing still
-9.4783,0.17725,1.0791,Standing still
-9.8114,0.67053,0.91298,Standing still
-9.795,0.35753,0.91639,Standing still
-9.6529,0.31932,0.83927,Standing still
-9.8351,0.33916,0.69368,Standing still
-9.6516,0.2591,0.80227,Standing still
-9.6666,0.50147,0.7925,Standing still
-9.6646,0.40089,0.75187,Standing still
-9.703,0.30074,0.62707,Standing still
-9.5945,-0.072734,0.70924,Standing still
-9.7646,0.34964,0.7262,Standing still
-9.7023,0.26626,1.045,Standing still
-9.7411,0.18756,0.79583,Standing still
-9.6427,0.319,0.88134,Standing still
-9.6581,0.58103,0.92598,Standing still
-9.6456,0.46173,0.74682,Standing still
-9.7653,0.38842,0.88759,Standing still
-9.4214,0.36316,0.72742,Standing still
-9.7474,0.49951,0.90811,Standing still
-9.6771,0.52355,0.59449,Standing still
-9.6026,0.33307,0.52471,Standing still
-9.8463,0.39749,0.90946,Standing still
-9.7256,0.42078,0.72208,Standing still
-9.8962,0.36735,0.84359,Standing still
-9.7436,0.30916,0.75414,Standing still
-9.6991,0.60984,1.0338,Standing still
-9.7535,0.29918,0.73219,Standing still
-9.6509,0.21937,0.73553,Standing still
-9.7472,0.49005,0.8441,Standing still
-9.6839,0.3578,1.0006,Standing still
-9.8358,0.3772,0.92869,Standing still
-9.6964,0.47836,1.0536,Standing still
-9.9877,0.39629,0.8883,Standing still
-10.032,0.58833,0.8319,Standing still
-9.6044,0.42051,0.86943,Standing still
-9.7652,0.37917,0.80255,Standing still
-9.8332,0.24656,0.8643,Standing still
-9.888,0.45836,0.84125,Standing still
-9.8593,0.53939,0.84854,Standing still
-9.9005,0.075587,0.72259,Standing still
-9.876,0.36776,0.82257,Standing still
-9.6844,0.37966,0.83417,Standing still
-9.8049,0.34734,0.91547,Standing still
-9.8661,0.37774,0.84452,Standing still
-9.7272,0.50013,0.86606,Standing still
-9.7051,0.40794,1.0157,Standing still
-9.6112,0.25834,0.91799,Standing still
-9.8763,0.37922,0.68676,Standing still
-9.7253,0.4089,0.89996,Standing still
-9.5264,0.56258,0.88221,Standing still
-9.611,0.24846,0.89605,Standing still
-9.6641,0.37881,0.93936,Standing still
-9.8258,0.37888,0.77094,Standing still
-9.8271,0.44646,1.0823,Standing still
-10.063,0.62818,0.85654,Standing still
-9.4738,0.45819,1.2728,Standing still
-9.836,0.38782,0.87701,Standing still
-9.6242,0.40192,0.6888,Standing still
-9.6813,0.22716,0.93623,Standing still
-9.8231,0.24834,0.69604,Standing still
-9.744,0.33019,0.67182,Standing still
-9.4126,0.42821,1.3017,Standing still
-9.6654,0.43977,0.90274,Standing still
-9.7247,0.37663,1.0971,Standing still
-9.8564,0.39718,0.93048,Standing still
-9.7308,0.17747,0.80545,Standing still
-9.8742,0.27653,0.85647,Standing still
-9.7539,0.31905,0.76556,Standing still
-9.5096,0.22824,0.99949,Standing still
-9.6395,0.15851,0.77216,Standing still
-9.8084,0.51866,0.95194,Standing still
-9.7983,0.52055,0.77317,Standing still
-9.7874,0.47903,0.89574,Standing still
-9.5619,0.31928,0.934,Standing still
-9.6566,0.50924,1.0353,Standing still
-9.7425,0.25514,1.1072,Standing still
-9.8512,0.13568,0.82274,Standing still
-9.9653,0.28382,1.0466,Standing still
-9.713,0.2978,0.91101,Standing still
-9.3704,0.33591,1.4829,Standing still
-9.6335,0.35978,0.85343,Standing still
-9.8926,0.68938,0.96731,Standing still
-9.738,0.5386,1.0485,Standing still
-9.8342,0.29733,0.83729,Standing still
-9.8334,0.25486,1.044,Standing still
-9.7558,0.41732,1.0376,Standing still
-9.8814,0.63693,1.1731,Standing still
-9.5193,0.20859,0.93456,Standing still
-9.7843,0.32663,0.98729,Standing still
-9.6128,0.33717,1.1146,Standing still
-9.961,0.57695,1.0309,Standing still
-9.6018,0.29019,0.77349,Standing still
-9.6605,0.19551,1.0913,Standing still
-9.8567,-0.095012,0.65461,Standing still
-9.5518,0.31854,1.0181,Standing still
-9.7669,0.46777,1.0316,Standing still
-9.7475,0.50749,1.1194,Standing still
-9.7496,0.10621,0.84114,Standing still
-9.7865,0.43593,1.1655,Standing still
-9.6657,0.45901,0.99921,Standing still
-9.845,0.32949,0.64018,Standing still
-10.031,0.51612,0.98329,Standing still
-9.7546,0.35604,1.1057,Standing still
-9.6084,0.11656,0.95786,Standing still
-9.8884,0.47886,0.81152,Standing still
-9.6199,0.18782,0.89059,Standing still
-9.7704,0.13502,0.97005,Standing still
-9.7654,0.39,0.72984,Standing still
-9.7368,0.47764,1.0851,Standing still
-9.838,0.48567,1.1911,Standing still
-9.6439,0.37828,1.013,Standing still
-9.75,0.6311,0.87785,Standing still
-9.5505,0.25012,0.79093,Standing still
-9.647,0.53047,0.94248,Standing still
-9.8229,0.2372,0.8003,Standing still
-9.6856,0.43978,0.88169,Standing still
-9.8335,0.25896,0.63383,Standing still
-9.8667,0.4078,0.86828,Standing still
-9.6248,0.4304,0.87032,Standing still
-9.6232,0.35116,0.71581,Standing still
-9.7352,0.39671,1.0989,Standing still
-9.6335,0.36072,0.75878,Standing still
-9.6924,0.27866,0.82508,Standing still
-9.7617,0.20838,0.71349,Standing still
-9.9986,0.43508,1.0392,Standing still
-9.5826,0.34115,0.74649,Standing still
-9.7296,0.62089,0.90851,Standing still
-9.7068,0.49192,0.6969,Standing still
-9.7251,0.39881,0.89905,Standing still
-10.007,0.32651,0.77675,Standing still
-9.9167,0.37881,0.68672,Standing still
-9.8903,0.57808,0.98887,Standing still
-9.706,0.45062,0.78792,Standing still
-9.9857,0.29508,0.91077,Standing still
-9.8035,0.27818,0.76188,Standing still
-9.7953,0.36909,0.77006,Standing still
-9.9857,0.29466,0.95283,Standing still
-9.7991,0.56259,0.60853,Standing still
-9.7334,0.30706,0.975,Standing still
-9.6743,0.38092,0.71849,Standing still
-9.3025,0.47641,0.63235,Standing still
-9.8783,0.4797,0.73791,Standing still
-9.5543,0.44088,0.90284,Standing still
-10.015,0.25473,0.87556,Standing still
-9.7151,0.40122,0.66769,Standing still
-9.5309,0.28249,0.60437,Standing still
-9.8151,0.34955,0.68409,Standing still
-9.768,0.52117,0.74164,Standing still
-9.8987,0.49022,0.6757,Standing still
-9.7328,0.27742,0.90918,Standing still
-9.9134,0.21748,0.66168,Standing still
-9.8244,0.30909,0.68045,Standing still
-9.7435,0.30874,0.79621,Standing still
-9.6373,0.048256,0.68855,Standing still
-9.9907,0.54669,0.99657,Standing still
-9.7684,0.54114,0.76449,Standing still
-9.6413,0.24774,0.93809,Standing still
-9.5056,0.027285,0.89719,Standing still
-9.7266,0.46975,0.87386,Standing still
-9.9231,0.69948,0.93664,Standing still
-9.8038,0.28912,0.67865,Standing still
-9.8512,0.13547,0.84377,Standing still
-9.7017,0.23557,1.0844,Standing still
-9.5822,0.31982,0.86036,Standing still
-9.5368,0.070076,0.62736,Standing still
-9.9348,0.27593,0.85641,Standing still
-9.9057,0.33782,0.75672,Standing still
-9.8257,0.37772,0.88663,Standing still
-9.9889,0.45704,0.87271,Standing still
-9.654,0.37776,1.0551,Standing still
-9.5621,0.32769,1.1032,Standing still
-9.734,0.33817,0.89359,Standing still
-9.5414,0.30267,0.59566,Standing still
-9.573,0.36932,0.97008,Standing still
-9.6882,0.066775,0.80601,Standing still
-9.9044,0.27297,1.1825,Standing still
-9.7734,0.28732,0.88902,Standing still
-9.6817,0.24723,0.94857,Standing still
-9.8978,0.44744,0.91395,Standing still
-9.9701,0.52661,1.0053,Standing still
-9.5005,0.27921,0.96197,Standing still
-9.831,0.13452,0.95948,Standing still
-9.7661,-0.076342,0.89839,Standing still
-9.8716,0.64975,0.91111,Standing still
-9.7843,0.32768,0.88212,Standing still
-9.7292,0.097798,0.69301,Standing still
-9.8491,0.53802,0.99579,Standing still
-9.6215,0.26917,0.83475,Standing still
